"TABLE_NAME","COLUMN_NAME","DATA_TYPE"
"CLTB_ACCOUNT_EVENTS_ADVICES","BRANCH_CODE","VARCHAR2"
"CLTB_ACCOUNT_EVENTS_ADVICES","EVENT_CODE","VARCHAR2"
"CLTB_ACCOUNT_EVENTS_ADVICES","EVENT_SEQ_NO","NUMBER"
"CLTB_ACCOUNT_EVENTS_ADVICES","MSG_TYPE","VARCHAR2"
"CLTB_ACCOUNT_EVENTS_ADVICES","DCN","VARCHAR2"
"CLTB_ACCOUNT_EVENTS_ADVICES","SUPPRESS","VARCHAR2"
"CLTB_ACCOUNT_EVENTS_ADVICES","PRIORITY","NUMBER"
"CLTB_ACCOUNT_EVENTS_ADVICES","FORMAT","VARCHAR2"
"CLTB_ACCOUNT_EVENTS_ADVICES","GENERATION_TIME","VARCHAR2"
"CLTB_AMOUNT_RECD","ACCOUNT_NUMBER","VARCHAR2"
"CLTB_AMOUNT_RECD","BRANCH_CODE","VARCHAR2"
"CLTB_AMOUNT_RECD","COMPONENT_NAME","VARCHAR2"
"CLTB_AMOUNT_RECD","RECD_DATE","DATE"
"CLTB_AMOUNT_RECD","BOOK_DATE","DATE"
"CLTB_AMOUNT_RECD","EVENT_SEQ_NO","NUMBER"
"CLTB_AMOUNT_RECD","RECD_TYPE","VARCHAR2"
"CLTB_AMOUNT_RECD","AMOUNT_RECD","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","INDEX_XRATE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","DR_PAYMENT_MODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CR_PAYMENT_MODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","DR_PROD_AC","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CR_PROD_AC","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","DR_ACC_BRN","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CR_ACC_BRN","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","EXT_ACC_NO_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","EXT_ACC_NAME_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CLG_BANK_CODE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CLG_BRN_CODE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PC_CAT_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","EXT_ACC_NO_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","EXT_ACC_NAME_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CLG_BANK_CODE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CLG_BRN_CODE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PC_CAT_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CARD_NO","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INSTRUMENT_NO_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ROUTING_NO_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","END_POINT_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CLG_PROD_CODE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SECTOR_CODE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INSTRUMENT_NO_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ROUTING_NO_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","END_POINT_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CLG_PROD_CODE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SECTOR_CODE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","UPLOAD_SOURCE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","UPLOAD_SOURCE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","EMI_AMOUNT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","CUTOFF_TRANSACTION","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","DELINQUENCY_STATUS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","EXECUTION_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","MIGRATION_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","USGT_STATUS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LAST_INTRADAY_ACCR_DT","DATE"
"CLTB_ACCOUNT_APPS_MASTER","GIRO_MODE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","GIRO_SERVICE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","GIRO_NUMBER_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ACC_NO_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BANK_CODE_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BRANCH_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS1_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS2_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS3_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS4_DR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","GIRO_MODE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","GIRO_SERVICE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","GIRO_NUMBER_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ACC_NO_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BANK_CODE_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_BRANCH_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS1_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS2_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS3_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PAYER_ADDRESS4_CR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","DUE_DATES_ON","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","USER_REF_NO","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","BILL_REF_NO","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ROLLOVER_ALLOWED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","AMT_AVAILABLE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","COMMITMENT_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LOAN_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MODULE_CODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LINE_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PACKING_CREDIT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_VALUE_BASIS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_VALUE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_AUTO_LIQD","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LEASE_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LEASE_PAYMENT_MODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SUBSIDY_CUSTOMER_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INTEREST_SUBSIDY_ALLOWED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_SUBSIDY_ALLOWED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_SUBSIDY_VALUE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","SUPPLIER_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FA_ASSET_REF_NO","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INSURANCE_COMP_CODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","DERIVED_STATUS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_BULK_PAYMNET","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LOAN_TO_VALUE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","STOP_DSBR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MORTGAGE_GROUP","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LEASE_EXTEND_BY","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","INTERMEDIARY_INITIATED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INTERMEDIARY_CODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","NOTARY_AUTO_CONFIRMED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RECALC_ANNUITY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LOAN_STMT_REQD","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SUBSYSTEMSTAT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","EMI_FREQ","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","MIN_EMI","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","MAX_EMI","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","EMI_FREQ_UNIT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","END_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","USE_GUARANTOR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LOAN_AGAINST_SAL","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_UTILIZED","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","MIN_AMT_DUE_RULE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIRST_PAY_BY_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","CREDITDAYS","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","OPEN_LINE_LOAN","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","REVOLVING_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","BOOK_UNEARNED_INTEREST","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","UPFRONT_PROFIT_BOOKED","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","APPLICATION_NUM","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CUSTOMER_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PRODUCT_CODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PRODUCT_CATEGORY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","BOOK_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","VALUE_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_FINANCED","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","DOWNPAYMENT_AMOUNT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","CURRENCY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ORIGINAL_ST_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","PRIMARY_APPLICANT_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PRIMARY_APPLICANT_NAME","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","USER_DEFINED_STATUS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CALC_REQD","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","BACK_VAL_EFF_DT","DATE"
"CLTB_ACCOUNT_APPS_MASTER","AUTO_MAN_ROLLOVER","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SCHEDULE_BASIS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","UDE_ROLLOVER_BASIS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ROLLOVER_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SPECIAL_AMOUNT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","RATE_CODE_PREF","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PASSBOOK_FACILITY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ATM_FACILITY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_BACK_PERIOD_ENTRY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INT_STMT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","TRACK_RECEIVABLE_ALIQ","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","TRACK_RECEIVABLE_MLIQ","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LIQUIDATION_MODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","AMEND_PAST_PAID_SCHEDULE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CHEQUE_BOOK_FACILITY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LIQ_BACK_VALUED_SCHEDULES","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LIQ_COMP_DATES_FLAG","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RETRIES_AUTO_LIQ","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","RESIDUAL_AMOUNT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","ACCOUNT_STATUS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","AUTH_STAT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","VERSION_NO","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","LATEST_ESN","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","NEXT_ACCR_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","HAS_PROBLEMS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PROCESS_NO","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_DISBURSED","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","STOP_ACCRUALS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FUNDED_STATUS","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","AMORTIZED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RECALC_ACTION_CODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MAKER_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MAKER_DT_STAMP","DATE"
"CLTB_ACCOUNT_APPS_MASTER","CHECKER_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CHECKER_DT_STAMP","DATE"
"CLTB_ACCOUNT_APPS_MASTER","ARVN_APPLIED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ALT_ACC_NO","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PARTIAL_LIQUIDATION","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ALIQ_REVERSED_PMT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","NO_OF_INSTALLMENTS","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FREQUENCY","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FREQUENCY_UNIT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIRST_INS_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","LINKED_REFERENCE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LINKAGE_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_1","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_2","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_3","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_4","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_5","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_6","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_7","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_8","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_9","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_10","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_11","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_12","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_13","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_14","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_15","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_16","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_17","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_18","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_19","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_CHAR_20","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_1","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_2","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_3","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_4","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_5","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_6","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_7","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_8","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_9","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_10","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_11","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_12","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_13","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_14","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_15","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_16","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_17","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_18","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_19","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_NUMBER_20","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_1","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_2","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_3","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_4","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_5","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_6","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_7","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_8","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_9","DATE"
"CLTB_ACCOUNT_APPS_MASTER","FIELD_DATE_10","DATE"
"CLTB_ACCOUNT_APPS_MASTER","ROLL_BY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","NET_PRINCIPAL","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","ACCOUNT_NUMBER","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","BRANCH_CODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ASSET_COST","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","LIQD_RESIDUAL_VALUE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","DEALER","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PRINC_PREV_ACCRUAL","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FUND_ID","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","AMORT_RESCHEDULE_ON_DSBR","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_BLOCK_FLAG","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_BLOCKED","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","AMOUNT_BLOCK_REMARKS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INSURANCE_FLAG","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","TOTAL_SALE_VALUE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","UIDB_CALC_REQD","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","BANK_SHARE_PERCENT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","CUST_SHARE_PERCENT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","WAKALA_ACC_NO","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","STAFF_FINANCE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","FUTURE_DP_RECEIVABLE","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","END_CONSTRUCT_DT","DATE"
"CLTB_ACCOUNT_APPS_MASTER","TOTAL_AMOUNT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_MULTIPLE_DP","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","UIDB_NOMINAL_AMT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","DAYS_FOR_CIF_AC","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","DAYS_FOR_GUA_AC","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","SUPP_GRACE_PERIOD","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","SUPP_FREQUENCY_UNIT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","CUST_GRACE_PERIOD","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","CUST_FREQUENCY_UNIT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_TENOR","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","MATURITY_UNIT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ALLOW_MULTI_PARTY","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","POST_CONST_UIDB","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","BALLOON_AMOUNT","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","PROJECT_ACCOUNT","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","PROP_HANDOVER","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","HANDOVER_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","HANDOVER_CONF","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","INSURANCE_FINANCED","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","APPLICANT_INCOME","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","RETRIES_ADVICE_DAYS","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","LOAN_STLMNT_NOTICEFLG","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","NOTICE_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","EXPECTED_CLOSURE_DATE","DATE"
"CLTB_ACCOUNT_APPS_MASTER","AUTO_CLOSE_COLLATERAL","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","ARRAHNU_EXTENSION","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","DOWNPAYMENT_PERCEN","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","MAX_RNOG","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","RNOG_NO","NUMBER"
"CLTB_ACCOUNT_APPS_MASTER","STATUS_CHANGE_MODE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SECR_STATUS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","TAKEN_OVER","CHAR"
"CLTB_ACCOUNT_APPS_MASTER","ASSET_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MUR_CONT_STATUS","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","RATE_CHG_ACTION","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","MFI_LOAN_TYPE","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","SANCTIONING_OFFICER","VARCHAR2"
"CLTB_ACCOUNT_APPS_MASTER","LOAN_DISBURSEMENT_CATEGORY","VARCHAR2"
"STTM_CUSTOMER","SYS_NC00110$","VARCHAR2"
"STTM_CUSTOMER","CUSTOMER_TYPE","CHAR"
"STTM_CUSTOMER","CUSTOMER_NAME1","VARCHAR2"
"STTM_CUSTOMER","ADDRESS_LINE1","VARCHAR2"
"STTM_CUSTOMER","ADDRESS_LINE3","VARCHAR2"
"STTM_CUSTOMER","ADDRESS_LINE2","VARCHAR2"
"STTM_CUSTOMER","ADDRESS_LINE4","VARCHAR2"
"STTM_CUSTOMER","COUNTRY","VARCHAR2"
"STTM_CUSTOMER","SHORT_NAME","VARCHAR2"
"STTM_CUSTOMER","NATIONALITY","VARCHAR2"
"STTM_CUSTOMER","LANGUAGE","VARCHAR2"
"STTM_CUSTOMER","EXPOSURE_COUNTRY","VARCHAR2"
"STTM_CUSTOMER","LOCAL_BRANCH","VARCHAR2"
"STTM_CUSTOMER","LIABILITY_NO","VARCHAR2"
"STTM_CUSTOMER","UNIQUE_ID_NAME","VARCHAR2"
"STTM_CUSTOMER","UNIQUE_ID_VALUE","VARCHAR2"
"STTM_CUSTOMER","FROZEN","CHAR"
"STTM_CUSTOMER","DECEASED","CHAR"
"STTM_CUSTOMER","WHEREABOUTS_UNKNOWN","CHAR"
"STTM_CUSTOMER","CUSTOMER_CATEGORY","VARCHAR2"
"STTM_CUSTOMER","HO_AC_NO","VARCHAR2"
"STTM_CUSTOMER","RECORD_STAT","CHAR"
"STTM_CUSTOMER","AUTH_STAT","CHAR"
"STTM_CUSTOMER","MOD_NO","NUMBER"
"STTM_CUSTOMER","MAKER_ID","VARCHAR2"
"STTM_CUSTOMER","MAKER_DT_STAMP","DATE"
"STTM_CUSTOMER","CHECKER_ID","VARCHAR2"
"STTM_CUSTOMER","CHECKER_DT_STAMP","DATE"
"STTM_CUSTOMER","ONCE_AUTH","CHAR"
"STTM_CUSTOMER","FX_CUST_CLEAN_RISK_LIMIT","NUMBER"
